instance,drone_capacity,drone_limit_time,theta,run,best_fitness,best_sol,best_multi_visit_fitness,best_multi_visit_sol
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_1.5.dat,4,60,2,1,767.0831892,"[[[[0, [2, 6]], [15, [15, 12, 13, 14]], [12, []], [13, []], [14, []], [9, [9, 22, 23]], [2, [29, 30, 31, 28, 26, 27, 25]], [29, []], [30, []], [31, []], [28, []], [26, []], [27, []], [6, []], [22, [50, 42, 41, 40, 37, 38, 39, 48, 47, 46, 49]], [23, []], [50, []], [49, []], [42, []], [41, []], [40, []], [37, []], [38, []], [39, []], [48, []], [47, []], [46, []], [25, []]], [[0, [4, 5, 3, 1]], [8, [8, 7, 10, 11]], [7, []], [4, []], [5, []], [21, [21, 20, 19, 17]], [20, []], [19, []], [17, []], [34, [34, 32, 33, 18, 16, 24]], [32, []], [33, []], [18, [35, 36]], [35, []], [24, []], [36, []], [3, []], [1, []], [10, []], [11, []], [16, [44, 43, 45]], [44, []], [43, []], [45, []]]], [[[8, [8, 7, 10, 11]]], [[15, [15, 12, 13, 14]]], [[9, [9, 22, 23]]], [[21, [21, 20, 19, 17]]], [[2, [29, 30, 31, 28]]], [[2, [26, 27, 25]]], [[34, [34, 32, 33, 18]]], [[34, [16, 24]]], [[18, [35, 36]]], [[22, [40, 37, 38, 39]]], [[22, [50, 42, 41, 49]]], [[22, [48, 47, 46]]], [[16, [44, 43, 45]]]]]",811.5982083,"[[[[0, [2, 6, 3, 5, 7, 8]], [6, []], [2, []], [12, [12, 9, 19, 20]], [9, []], [25, [25, 26, 27, 28, 31, 29, 22]], [26, []], [27, []], [28, []], [31, []], [29, []], [3, []], [5, []], [7, []], [19, []], [20, []], [8, [38, 37]], [38, []], [37, []], [22, [45, 43, 44]], [43, []], [44, []], [45, []]], [[0, [4, 1]], [4, []], [10, [10, 15, 16, 13]], [15, []], [16, []], [13, []], [14, [14, 11, 17, 18]], [11, []], [1, []], [17, []], [32, [32, 33, 34, 35]], [33, []], [34, []], [35, []], [18, []], [21, [21, 23, 50, 49, 24, 39, 46, 47, 48, 30, 36, 42, 41, 40]], [23, []], [36, []], [50, []], [49, []], [42, []], [41, []], [40, []], [24, []], [39, []], [46, []], [47, []], [48, []], [30, []]]], [[[10, [10, 15, 16, 13]]], [[12, [12, 9, 19, 20]]], [[14, [14, 11, 17, 18]]], [[25, [25, 26, 27, 28]]], [[25, [31, 29, 22]]], [[32, [32, 33, 34, 35]]], [[21, [21, 23, 24, 30]]], [[21, [36, 42, 41, 40]]], [[21, [50, 49, 39, 46]]], [[21, [47, 48]], [8, [38, 37]]], [[22, [45, 43, 44]]]]]"
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_1.5.dat,4,90,2,5,746.3112887,"[[[[0, [5, 3]], [5, []], [3, []], [10, [10, 15, 9, 14]], [15, []], [9, []], [14, []], [16, [16, 12, 11, 19]], [12, []], [11, []], [19, []], [20, [20, 22, 31, 28]], [22, []], [37, [37, 38, 39]], [38, []], [39, []], [48, [48, 47, 46, 13]], [47, []], [46, []], [31, []], [28, []], [13, []], [43, [43, 44, 45]], [44, []], [45, []]], [[0, [6, 7, 1, 2]], [8, [8, 4]], [4, []], [6, []], [7, []], [1, []], [2, []], [30, [30, 29, 27, 26]], [29, []], [27, []], [26, []], [25, [25, 24, 23, 21]], [41, [41, 40, 42, 36]], [40, []], [24, []], [23, []], [42, []], [36, []], [49, [49, 50, 35, 18]], [50, []], [21, []], [18, []], [35, []], [34, [34, 33, 32, 17]], [33, []], [32, []], [17, []]]], [[[8, [8, 4]]], [[10, [10, 15, 9, 14]]], [[16, [16, 12, 11, 19]]], [[20, [20, 22, 31, 28]]], [[30, [30, 29, 27, 26]]], [[25, [25, 24, 23, 21]]], [[41, [41, 40, 42, 36]]], [[37, [37, 38, 39]]], [[48, [48, 47, 46, 13]]], [[49, [49, 50, 35, 18]]], [[34, [34, 33, 32, 17]]], [[43, [43, 44, 45]]]]]",799.6457954,"[[[[0, [6, 4, 3, 2, 1, 7]], [7, []], [6, []], [4, []], [3, []], [2, []], [15, [15, 16, 11, 13]], [16, []], [11, []], [13, []], [14, [14, 21, 20, 23]], [25, [25, 24, 31]], [1, []], [21, []], [20, []], [23, []], [24, []], [42, [42, 41, 40, 37]], [41, []], [40, []], [37, []], [38, [38, 39, 48, 47]], [39, []], [48, []], [47, []], [46, [46, 43, 44, 45]], [31, []], [43, []], [44, []], [45, []]], [[0, [5, 8]], [8, []], [9, [9, 10, 12, 19]], [10, []], [12, []], [28, [28, 27, 26, 30]], [27, []], [26, []], [30, []], [29, [29]], [5, [36, 22, 18]], [36, []], [19, []], [22, []], [49, [49, 50, 35, 33]], [50, []], [35, []], [33, []], [32, [32, 34, 17]], [34, []], [18, []], [17, []]]], [[[9, [9, 10, 12, 19]]], [[15, [15, 16, 11, 13]]], [[14, [14, 21, 20, 23]]], [[28, [28, 27, 26, 30]]], [[29, [29]], [25, [25, 24, 31]]], [[5, [36, 22, 18]]], [[42, [42, 41, 40, 37]]], [[38, [38, 39, 48, 47]]], [[49, [49, 50, 35, 33]]], [[46, [46, 43, 44, 45]]], [[32, [32, 34, 17]]]]]"
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_1.5.dat,4,120,2,3,749.3573373,"[[[[0, [7, 2, 8, 3]], [8, []], [11, [11, 12, 16, 10]], [12, []], [16, []], [25, [25, 14, 24, 22, 13, 30, 29, 23]], [10, []], [14, []], [13, []], [7, []], [2, []], [22, []], [23, []], [42, [42, 36, 41, 40]], [36, []], [41, []], [50, [50, 49, 37, 38]], [49, []], [24, []], [40, []], [37, []], [38, []], [39, [39, 46, 47, 48]], [46, []], [47, []], [48, []], [30, []], [29, []], [3, []]], [[0, [6, 1, 5, 4]], [5, []], [4, []], [6, []], [1, [15, 9]], [19, [19, 20, 21, 17]], [20, []], [21, []], [17, []], [18, [18, 28, 31, 27]], [32, [32, 33, 35, 34]], [33, []], [34, []], [35, []], [45, [45, 44, 43, 26]], [44, []], [43, []], [15, []], [28, []], [31, []], [27, []], [26, []], [9, []]]], [[[1, [15, 9]]], [[11, [11, 12, 16, 10]]], [[19, [19, 20, 21, 17]]], [[25, [25, 24, 30, 29]]], [[25, [14, 22, 13, 23]]], [[18, [18, 28, 31, 27]]], [[32, [32, 33, 35, 34]]], [[42, [42, 36, 41, 40]]], [[45, [45, 44, 43, 26]]], [[50, [50, 49, 37, 38]]], [[39, [39, 46, 47, 48]]]]]",779.7987748,"[[[[0, [2, 1, 4]], [9, [9, 14, 16]], [1, []], [2, []], [18, [18]], [4, [25, 27, 29]], [25, []], [27, []], [29, []], [30, [30, 26, 28, 31]], [26, []], [28, []], [14, []], [16, []], [45, [45, 44, 43, 46]], [44, []], [43, []], [31, []], [46, []], [47, [47, 48, 39]], [48, []], [39, []]], [[0, [7, 3, 5, 6]], [7, []], [12, [12, 10, 11, 15]], [10, []], [11, []], [15, []], [13, [13]], [3, [22, 23, 17, 19, 20, 21, 24]], [5, []], [6, []], [22, []], [20, []], [21, []], [24, []], [23, []], [17, [8]], [33, [33, 32, 34, 35, 36, 42, 41, 38]], [32, []], [34, []], [35, []], [50, [50, 49, 37, 40]], [36, []], [49, []], [42, []], [41, []], [40, []], [38, []], [37, []], [19, []], [8, []]]], [[[12, [12, 10, 11, 15]]], [[9, [9, 14, 16]]], [[13, [13]]], [[3, [22, 23, 17, 19]]], [[3, [20, 21, 24]], [18, [18]]], [[17, [8]]], [[4, [25, 27, 29]]], [[30, [30, 26, 28, 31]]], [[33, [33, 32, 34, 35]]], [[33, [36, 42, 41, 38]]], [[50, [50, 49, 37, 40]]], [[45, [45, 44, 43, 46]]], [[47, [47, 48, 39]]]]]"
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_1.5.dat,8,90,2,3,744.3573373,"[[[[0, [8]], [9, [9, 12]], [12, []], [20, [20, 16]], [21, [21, 22, 17, 18, 19]], [22, []], [17, []], [18, []], [32, [32, 33, 34, 35, 36]], [33, []], [34, []], [35, []], [36, []], [19, []], [8, []], [16, []], [43, [43, 44, 45]], [44, []], [45, []]], [[0, [7, 2, 4, 5, 1, 3, 6]], [7, []], [2, []], [4, []], [15, [15, 11, 13, 10, 14]], [11, []], [13, []], [10, []], [14, []], [6, []], [1, []], [3, []], [25, [25, 28, 31, 26, 27, 30, 29]], [28, []], [31, []], [26, []], [27, []], [30, []], [29, []], [38, [38, 37, 42, 41, 40, 39, 24, 23]], [37, []], [24, []], [23, []], [50, [50, 49, 46, 47, 48]], [49, []], [42, []], [41, []], [40, []], [39, []], [46, []], [47, []], [48, []], [5, []]]], [[[9, [9, 12]]], [[15, [15, 11, 13, 10, 14]]], [[20, [20, 16]]], [[21, [21, 22, 17, 18, 19]]], [[25, [25, 28, 31, 26, 27, 30, 29]]], [[32, [32, 33, 34, 35, 36]]], [[38, [38, 37, 42, 41, 40, 39, 24, 23]]], [[43, [43, 44, 45]]], [[50, [50, 49, 46, 47, 48]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_random/C201_1.5.dat,4,60,2,1,747.0831892,"[[[[0, [2, 3, 4]], [9, [9]], [13, [13, 10, 8, 11]], [3, []], [4, []], [2, []], [19, [19, 23, 14, 27, 24]], [10, []], [22, [22, 25, 29]], [14, []], [27, []], [25, []], [23, []], [29, []], [45, [45]], [43, [43, 48, 46, 44]], [8, []], [24, []], [48, []], [46, [37]], [37, []], [44, []], [11, []]], [[0, [5, 1]], [5, []], [15, [15, 6, 18, 7, 17, 16, 12]], [18, []], [7, []], [17, []], [26, [26, 32, 31, 21]], [1, []], [31, []], [32, []], [38, [38, 28, 34, 33]], [36, [36, 20, 40]], [6, [30, 42, 41, 39]], [20, []], [30, [49, 47, 50, 35]], [28, []], [40, []], [39, []], [49, []], [21, []], [47, []], [42, []], [34, []], [41, []], [16, []], [12, []], [50, []], [35, []], [33, []]]], [[[9, [9]]], [[13, [13, 10, 8, 11]]], [[15, [6, 18, 16, 12]]], [[15, [15, 7, 17]]], [[19, [19, 14, 27, 24]]], [[19, [23]]], [[22, [22, 25, 29]]], [[26, [26, 32, 31, 21]]], [[38, [38, 28, 34, 33]]], [[36, [36, 20, 40]]], [[6, [30, 42, 41, 39]]], [[30, [49, 47, 50, 35]]], [[45, [45]]], [[43, [43, 48, 46, 44]]], [[46, [37]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_random/C201_1.5.dat,4,90,2,5,721.2982213,"[[[[0, [4, 3, 2, 5]], [5, []], [11, [11, 10]], [10, [22, 14]], [22, []], [19, [19, 25, 27, 8]], [2, []], [4, []], [3, []], [27, []], [14, []], [25, []], [34, [34, 41, 16, 12]], [41, []], [16, []], [12, []], [50, [50, 43, 48, 24]], [43, []], [8, []], [48, []], [24, []], [46, [46, 37, 44, 13]], [37, []], [44, []], [13, []]], [[0, [1]], [9, [9, 6, 7]], [6, []], [7, []], [18, [18, 17, 15]], [17, []], [15, []], [1, []], [31, [31, 29, 33, 23]], [32, [32, 26, 20, 28]], [26, []], [36, [36, 39, 40, 30]], [20, []], [45, [45, 35, 42, 21]], [29, []], [35, []], [33, []], [23, []], [42, [47, 49, 38]], [47, []], [21, []], [49, []], [39, []], [40, []], [28, []], [30, []], [38, []]]], [[[11, [11, 10]]], [[9, [9, 6, 7]]], [[18, [18, 17, 15]]], [[10, [22, 14]]], [[19, [19, 25, 27, 8]]], [[31, [31, 29, 33, 23]]], [[32, [32, 26, 20, 28]]], [[34, [34, 41, 16, 12]]], [[36, [36, 39, 40, 30]]], [[45, [45, 35, 42, 21]]], [[42, [47, 49, 38]]], [[50, [50, 43, 48, 24]]], [[46, [46, 37, 44, 13]]]]]",871.3606798,"[[[[0, [5, 1]], [7, [7]], [5, [17, 6, 15]], [28, [28, 18, 21, 26, 23]], [17, []], [18, []], [23, []], [35, [35, 33, 29, 34]], [33, []], [29, []], [41, [41, 42, 39, 30]], [34, []], [42, []], [47, [47, 49, 32, 38]], [30, []], [21, []], [49, []], [39, []], [40, [40, 36, 31]], [6, []], [15, []], [36, []], [26, []], [1, []], [31, []], [32, []], [38, []]], [[0, [3, 4, 2, 12]], [9, [9, 13, 16, 11]], [22, [22, 10, 20, 19]], [10, []], [13, [14]], [11, []], [12, []], [16, []], [4, []], [2, []], [25, [25, 27, 37, 8]], [3, []], [27, []], [14, []], [43, [43, 45, 44, 50]], [45, []], [20, []], [44, []], [50, []], [19, []], [37, []], [46, [46, 24]], [8, []], [24, []], [48, [48]]]], [[[9, [9, 13, 16, 11]]], [[7, [7]]], [[5, [17, 6, 15]]], [[22, [22, 10, 20, 19]]], [[28, [18, 21, 26, 23]]], [[28, [28]], [13, [14]]], [[35, [35, 33, 29, 34]]], [[25, [25, 27, 37, 8]]], [[41, [41, 42, 39, 30]]], [[43, [43, 45, 44, 50]]], [[46, [46, 24]]], [[47, [47, 49, 32, 38]]], [[40, [40, 36, 31]]], [[48, [48]]]]]"
test_data/data_demand_random_50_batch_all1_equal_random/C201_1.5.dat,4,120,2,3,730.132746,"[[[[0, [2, 4, 3]], [9, [9, 7]], [12, [12, 11, 8]], [2, []], [4, []], [3, []], [23, [23, 24, 18, 17]], [18, []], [17, []], [7, []], [36, [36, 29, 33, 22]], [45, [45, 43, 46, 19]], [11, []], [22, []], [43, []], [8, []], [24, []], [48, [48, 44, 37]], [46, []], [37, []], [44, []], [19, []], [29, []], [33, []]], [[0, [5, 1]], [13, [13, 6, 10]], [10, []], [6, []], [20, [20, 21, 16, 15]], [26, [26, 28, 14, 27]], [5, []], [1, [31, 32, 34]], [31, []], [32, []], [38, [38, 42, 41]], [15, [40, 39, 30]], [30, []], [28, []], [40, []], [39, []], [49, [49, 47, 50]], [21, []], [47, []], [42, []], [34, []], [16, [25, 35]], [41, []], [14, []], [27, []], [25, []], [50, []], [35, []]]], [[[13, [13, 6, 10]]], [[9, [9, 7]]], [[12, [12, 11, 8]]], [[20, [20, 21, 16, 15]]], [[23, [23, 24, 18, 17]]], [[26, [26, 28, 14, 27]]], [[1, [31, 32, 34]]], [[36, [36, 29, 33, 22]]], [[38, [38, 42, 41]]], [[15, [40, 39, 30]]], [[45, [45, 43, 46, 19]]], [[48, [48, 44, 37]]], [[49, [49, 47, 50]]], [[16, [25, 35]]]]]",773.0688837,"[[[[0, [1, 5]], [6, [15, 7, 17, 6, 18, 16, 14]], [15, []], [5, []], [1, []], [31, [31, 32, 26, 30]], [32, []], [26, []], [38, [38, 21, 27, 25]], [36, [36, 42, 28, 11]], [30, []], [28, []], [18, []], [7, []], [17, []], [49, [49, 39, 47, 40]], [39, []], [40, []], [21, []], [47, []], [42, []], [34, [34, 41]], [16, []], [41, []], [14, []], [27, []], [25, []], [50, [50]], [11, []]], [[0, [2, 4, 3]], [8, [8, 9]], [3, []], [4, []], [12, [12]], [23, [23, 10, 13, 20]], [33, [33, 19, 22, 29]], [9, []], [22, []], [10, []], [13, []], [19, []], [43, [43, 46, 37, 44, 35, 45]], [48, [48, 24]], [24, []], [46, []], [37, []], [44, []], [2, []], [35, []], [29, []], [45, []], [20, []]]], [[[8, [8, 9]]], [[6, [6, 18, 16]], [12, [12]]], [[6, [15, 7, 17, 14]]], [[31, [31, 32, 26, 30]]], [[23, [23, 10, 13, 20]]], [[33, [33, 19, 22, 29]]], [[38, [38, 21, 27, 25]]], [[36, [36, 42, 28, 11]]], [[43, [37, 44, 35, 45]]], [[43, [43, 46]]], [[48, [48, 24]]], [[49, [49, 39, 47, 40]]], [[34, [34, 41]]], [[50, [50]]]]]"
test_data/data_demand_random_50_batch_all1_equal_random/C201_1.5.dat,8,90,2,3,706.0483494,"[[[[0, [4, 2, 3]], [4, []], [3, []], [12, [12, 13, 10]], [2, []], [22, [22, 8]], [13, []], [10, [11, 24, 19, 27, 14, 16, 25, 21]], [24, []], [8, []], [19, [30, 28, 20]], [25, []], [27, []], [14, []], [41, [41, 42, 34, 33, 36, 39, 40]], [16, []], [34, []], [42, []], [47, [47, 45, 49]], [21, []], [49, []], [39, []], [40, []], [28, []], [30, []], [36, []], [20, []], [45, []], [33, []], [11, []]], [[0, [1, 5]], [6, [6, 9]], [7, [7, 18, 17, 15]], [18, []], [17, []], [15, []], [26, [26, 23]], [5, []], [1, []], [31, [31, 32]], [32, []], [38, [38, 37, 35, 29]], [48, [48, 46, 50, 44, 43]], [46, []], [43, []], [37, []], [44, []], [50, []], [35, []], [23, []], [29, []], [9, []]]], [[[6, [6, 9]]], [[7, [7, 18, 17, 15]]], [[12, [12, 13, 10]]], [[22, [22, 8]]], [[10, [11, 24, 19, 27, 14, 16, 25, 21]]], [[26, [26, 23]]], [[31, [31, 32]]], [[19, [30, 28, 20]]], [[38, [38, 37, 35, 29]]], [[41, [41, 42, 34, 33, 36, 39, 40]]], [[47, [47, 45, 49]]], [[48, [48, 46, 50, 44, 43]]]]]",821.176015,"[[[[0, [5, 1]], [9, [9]], [6, [6]], [5, []], [18, [18, 17, 7, 26, 14]], [7, []], [17, []], [35, [35, 41, 27, 34, 21, 28, 30, 32, 38, 31, 36]], [41, []], [14, []], [27, []], [34, []], [42, [42, 47, 49, 39, 45, 40]], [47, []], [21, []], [49, []], [39, []], [40, []], [28, []], [30, []], [38, []], [32, []], [31, []], [1, []], [26, []], [36, []], [45, []]], [[0, [3, 4, 2]], [4, []], [2, []], [11, [16, 12, 11, 8, 10, 13]], [15, [15, 20, 23, 22, 19]], [20, []], [23, []], [29, [29, 33, 37, 24, 25]], [33, []], [8, []], [22, []], [19, []], [43, [43, 44, 46, 48, 50]], [44, []], [46, []], [24, []], [48, []], [37, []], [10, []], [13, []], [50, []], [25, []], [3, []], [16, []], [12, []]]], [[[9, [9]]], [[6, [6]]], [[11, [16, 12, 11, 8, 10, 13]]], [[18, [18, 17, 7, 26, 14]]], [[15, [15, 20, 23, 22, 19]]], [[35, [35, 41, 27, 34, 21, 28, 30, 32]]], [[35, [38, 31, 36]], [29, [29, 33, 37, 24, 25]]], [[42, [42, 47, 49, 39, 45, 40]]], [[43, [43, 44, 46, 48, 50]]]]]"
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_1.dat,4,60,2,1,635.8312328,"[[[[0, [6, 3, 4]], [4, []], [6, []], [12, [12, 10, 9, 13]], [10, []], [9, [28, 16, 14, 11, 25, 26, 27, 31]], [25, []], [26, []], [27, []], [28, []], [13, []], [11, []], [16, [47, 46, 45, 15]], [47, []], [46, []], [45, []], [14, []], [15, [50, 29, 30, 48, 49]], [31, []], [48, []], [49, []], [50, []], [30, []], [29, []], [3, []]], [[0, [5, 8, 7, 2, 1]], [5, []], [2, []], [1, []], [7, []], [8, []], [20, [20, 21, 22, 19]], [21, []], [22, []], [19, []], [17, [17, 18, 23, 24, 34, 32, 33, 35]], [32, []], [33, []], [34, [44, 36, 43, 42, 41, 40, 37, 38]], [35, []], [18, [39]], [23, []], [44, []], [36, []], [43, []], [42, []], [41, []], [24, []], [40, []], [37, []], [38, []], [39, []]]], [[[12, [12, 10, 9, 13]]], [[20, [20, 21, 22, 19]]], [[17, [17, 18, 23, 24]]], [[9, [25, 26, 27, 31]]], [[9, [28, 16, 14, 11]]], [[17, [34, 32, 33, 35]]], [[34, [44, 36, 43, 42]]], [[34, [41, 40, 37, 38]]], [[18, [39]]], [[16, [47, 46, 45, 15]]], [[15, [29, 30]]], [[15, [50, 48, 49]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_1.dat,4,60,2,2,639.3238076,"[[[[0, [4, 5, 7, 1, 6]], [7, []], [6, []], [4, []], [5, []], [1, []], [13, [13, 20, 18, 17]], [20, []], [18, [35, 34, 33, 32]], [35, []], [34, []], [33, []], [32, []], [17, [47, 46, 45, 25]], [47, []], [46, []], [45, []], [25, []]], [[0, [2, 8, 3]], [2, []], [16, [16, 14, 15, 10]], [14, []], [15, []], [11, [11, 12]], [12, []], [10, []], [9, [9, 21, 23, 28, 26, 19, 27, 29]], [8, [24, 22, 30, 31]], [19, []], [21, [40, 41, 42, 43, 36, 44, 37, 38]], [23, []], [24, []], [40, []], [41, []], [42, []], [43, []], [36, []], [44, []], [22, [39, 50, 49, 48]], [37, []], [38, []], [39, []], [30, []], [50, []], [49, []], [48, []], [31, []], [28, []], [26, []], [27, []], [29, []], [3, []]]], [[[13, [13, 20, 18, 17]]], [[16, [16, 14, 15, 10]]], [[11, [11, 12]]], [[9, [9, 21, 23, 19]]], [[9, [28, 26, 27, 29]]], [[8, [24, 22, 30, 31]]], [[18, [35, 34, 33, 32]]], [[21, [36, 44, 37, 38]]], [[21, [40, 41, 42, 43]]], [[17, [47, 46, 45, 25]]], [[22, [39, 50, 49, 48]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_1.dat,4,60,2,3,634.5244165,"[[[[0, [2, 4, 3, 1, 6, 8, 7]], [1, []], [4, []], [3, []], [6, []], [2, []], [7, []], [8, []], [20, [20, 22, 17, 19]], [22, []], [17, []], [18, [18, 35, 34, 33, 32, 21, 23, 24]], [35, []], [34, [43, 42, 41, 40, 38, 39, 36, 44]], [33, []], [32, []], [19, []], [21, [37]], [23, []], [36, []], [44, []], [43, []], [42, []], [41, []], [24, []], [40, []], [37, []], [38, []], [39, []]], [[0, [5]], [14, [14, 12, 16, 13, 11, 15, 9, 10]], [9, []], [10, [26, 28, 25, 27]], [25, []], [27, []], [26, []], [28, []], [13, []], [11, []], [12, []], [16, [47, 46, 45, 31]], [47, []], [46, []], [45, []], [15, [48, 49, 50, 30, 29]], [31, []], [48, []], [49, []], [50, []], [30, []], [29, []], [5, []]]], [[[14, [14, 11, 9, 10]]], [[14, [12, 16, 13, 15]]], [[20, [20, 22, 17, 19]]], [[18, [18, 21, 23, 24]]], [[10, [26, 28, 25, 27]]], [[18, [35, 34, 33, 32]]], [[34, [43, 42, 38, 36]]], [[34, [41, 40, 39, 44]]], [[21, [37]]], [[16, [47, 46, 45, 31]]], [[15, [29]]], [[15, [48, 49, 50, 30]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_1.dat,4,60,2,4,670.6155281,"[[[[0, [1, 4, 3, 7]], [7, []], [12, [12, 14, 11, 10]], [14, []], [11, []], [16, [16, 24, 23, 13]], [10, []], [13, []], [25, [25, 26]], [9, [30, 9, 38, 37, 41, 42, 43, 36, 44, 40, 48, 49, 50, 39]], [26, []], [48, []], [49, []], [50, []], [30, []], [39, []], [38, []], [37, []], [40, []], [41, []], [42, []], [43, []], [36, []], [44, []], [24, []], [23, []], [4, []], [3, []], [1, []]], [[0, [6, 2, 8, 5]], [2, []], [5, []], [6, []], [8, []], [19, [19, 21, 17, 20]], [20, []], [21, []], [22, [22, 18, 15]], [17, []], [32, [32, 33, 34, 35]], [33, []], [34, []], [35, []], [18, [47, 46, 45, 27]], [47, []], [46, []], [45, []], [15, [29, 28, 31]], [28, []], [31, []], [27, []], [29, []]]], [[[12, [12, 14, 11, 10]]], [[19, [19, 21, 17, 20]]], [[16, [16, 24, 23, 13]]], [[22, [22, 18, 15]]], [[25, [25, 26]]], [[32, [32, 33, 34, 35]]], [[9, [30, 9]]], [[9, [41, 42, 43, 40]]], [[9, [38, 37, 36, 44]]], [[9, [48, 49, 50, 39]]], [[18, [47, 46, 45, 27]]], [[15, [29, 28, 31]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_1.dat,4,90,2,1,627.2901738,"[[[[0, [1]], [10, [10, 11, 12]], [11, []], [12, []], [9, [9, 14, 13, 22]], [14, []], [13, []], [1, []], [22, []], [23, [23, 24, 29, 30]], [24, []], [36, [36, 44, 43, 42]], [44, []], [43, []], [42, []], [41, [41, 40, 37, 38]], [40, []], [37, []], [38, []], [39, [39, 50, 49, 48, 26, 27]], [50, []], [49, []], [48, []], [29, []], [30, []], [31, [31, 28, 25]], [28, []], [26, []], [27, []], [25, []]], [[0, [2, 8, 7, 6, 5, 4, 3]], [2, []], [4, []], [19, [19, 20, 21, 18, 17, 15, 16]], [20, []], [21, []], [34, [34, 32, 33, 35]], [32, []], [33, []], [35, []], [18, []], [17, []], [8, []], [7, []], [6, []], [5, []], [3, []], [15, []], [16, []], [45, [45, 46, 47]], [46, []], [47, []]]], [[[10, [10, 11, 12]]], [[19, [19, 20, 21, 16]]], [[9, [9, 14, 13, 22]]], [[19, [18, 17, 15]]], [[23, [23, 24, 29, 30]]], [[34, [34, 32, 33, 35]]], [[36, [36, 44, 43, 42]]], [[41, [41, 40, 37, 38]]], [[39, [26, 27]]], [[39, [39, 50, 49, 48]]], [[31, [31, 28, 25]]], [[45, [45, 46, 47]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_1.dat,4,90,2,3,618.0483494,"[[[[0, [5, 6, 3, 4, 1, 2]], [4, []], [6, []], [5, []], [3, []], [1, []], [2, []], [14, [14, 12, 11, 10]], [12, []], [11, []], [10, []], [15, [29, 30, 27, 15]], [26, [26, 31, 28, 25]], [29, []], [30, []], [25, []], [27, []], [28, []], [31, []], [48, [48, 49, 50, 39]], [49, []], [50, []], [39, []], [38, [38, 40, 41, 42]], [37, [37, 43, 44, 36]], [40, []], [41, []], [42, []], [43, []], [44, []], [36, []]], [[0, []], [9, [9, 16, 13, 8, 7]], [8, []], [19, [19, 20, 21, 23]], [20, []], [21, []], [23, []], [24, [24, 22, 18, 17]], [22, []], [7, [33, 35, 32, 34]], [13, []], [16, []], [45, [45, 46, 47]], [46, []], [47, []], [32, []], [33, []], [34, []], [35, []], [18, []], [17, []]]], [[[9, [7]]], [[14, [14, 12, 11, 10]]], [[9, [9, 16, 13, 8]]], [[19, [19, 20, 21, 23]]], [[24, [24, 22, 18, 17]]], [[15, [29, 30, 27, 15]]], [[26, [26, 31, 28, 25]]], [[7, [33, 35, 32, 34]]], [[48, [48, 49, 50, 39]]], [[45, [45, 46, 47]]], [[38, [38, 40, 41, 42]]], [[37, [37, 43, 44, 36]]]]]",,None
test_data/data_demand_random_50_batch_all1_equal_cluster/C201_1.dat,4,90,2,5,603.1718335,"[[[[0, [6, 5, 3]], [3, []], [12, [12, 10, 13, 11]], [10, []], [13, []], [11, []], [25, [25, 28, 26, 27]], [6, []], [22, [22, 23, 29, 24]], [24, []], [23, []], [44, [44, 36, 43, 40]], [36, []], [43, []], [42, [42, 41, 30]], [41, []], [40, []], [37, [37, 38, 39]], [38, []], [39, []], [30, []], [50, [50, 49, 48, 31]], [49, []], [48, []], [31, []], [28, []], [26, []], [27, []], [29, []], [5, []]], [[0, [8, 7, 4, 2, 1]], [7, []], [4, []], [2, []], [8, []], [20, [20, 21, 19, 14]], [21, [17, 18, 16, 15]], [19, []], [17, []], [18, []], [34, [34, 35, 33, 32]], [35, []], [33, []], [32, []], [47, [47, 46, 45, 9]], [46, []], [45, []], [16, []], [14, []], [15, []], [9, []], [1, []]]], [[[12, [12, 10, 13, 11]]], [[20, [20, 21, 19, 14]]], [[21, [17, 18, 16, 15]]], [[25, [25, 28, 26, 27]]], [[34, [34, 35, 33, 32]]], [[22, [22, 23, 29, 24]]], [[44, [44, 36, 43, 40]]], [[42, [42, 41, 30]]], [[37, [37, 38, 39]]], [[47, [47, 46, 45, 9]]], [[50, [50, 49, 48, 31]]]]]",,None
